"Response.ID","Time.Started","Date.Submitted","Status","Language","SessionID","User.Agent","Extended.User.Agent","Tags","Invite.Status","anonID","Source","surVer","Invite.Custom.Field.4","surName","URL.Variable..sguid","In.what.capacity.have.you.observed.this.student.as.a.leader.","Other...please.describe.In.what.capacity.have.you.observed.this.student.as.a.leader.","val_1","val_2","val_3","val_4","val_5","val_6","val_7","val_8","val_9","val_10","val_11","val_12","val_13","val_14","val_15","val_16","val_17","val_18","val_19","val_20","val_21","uh_1","uh_2","uh_3","uh_4","uh_5","uh_6","uh_7","uh_8","uh_9","uh_10","uh_11","uh_12","uh_13","uh_14","uh_15","uh_16","uh_17","uh_18","uh_19","uh_20","uh.only","ili_1","ili_2","ili_3","ili_4","ili_5","ili_6","ili_7","ili_8","ili_9","ili_10","ili_11","ili_12","ili_13","ili_14","ili_15","bfi_1","bfi_2R","bfi_3","bfi_4","bfi_5","bfi_6R","bfi_7","bfi_8R","bfi_9R","bfi_10","bfi_11","bfi_12R","bfi_13","bfi_14","bfi_15","bfi_16","bfi_17","bfi_18R","bfi_19","bfi_20","bfi_21R","bfi_22","bfi_23R","bfi_24R","bfi_25","bfi_26","bfi_27R","bfi_28","bfi_29","bfi_30","bfi_31R","bfi_32","bfi_33","bfi_34R","bfi_35R","bfi_36","bfi_37R","bfi_38","bfi_39","bfi_40","bfi_41R","bfi_42","bfi_43R","bfi_44","ffmq_1","ffmq_2","ffmq_3R","ffmq_4R","ffmq_5","ffmq_6","ffmq_7R","ffmq_8R","ffmq_9R","ffmq_10","ffmq_11","ffmq_12","ffmq_13R","ffmq_14R","ffmq_15","authNaha_1","authNaha_2","authNaha_3","authNaha_4","authNaha_5","authNaha_6","authNaha_7","authNaha_8","authNaha_9","authNaha_10","authNaha_11","authNaha_12","authNaha_13","authNaha_14","authNaha_15","authNaha_16","tfl_1","tfl_2","tfl_3","tfl_4","tfl_5","tfl_6","tfl_7","tfl_8","tfl_9","tfl_10","tfl_11","tfl_12","tfl_13R","tfl_14","tfl_15","tfl_16","tfl_17","tfl_18","narc_1","narc_2","narc_3","narc_4","narc_5","narc_6","narc_7","narc_8","narc_9","narc_10","narc_11","narc_12","narc_13","narc_14","Which.section.of.PS.344.are.you.in.","Who.is.your.professor.","In.what.year.do.you.graduate.","What.is.your.current.GPA...This.is.optional.but.would.be.helpful.for.a.future.class.demonstration.of.the.research.process.","LPC.score.","Identity.Prototypicality.score.","Identity.Advancement.Champion.score.","Identity.Entrepreneurship.score...","Identity.Impresarioship.Embedding.score...","Total.Identity.Leadership.Score","Conformity.score","Tradition.Score","Benevolence.Score","Universalism.Score","Self.Direction.Score","Stimulation.Score","Hedonism.Score","Achievement.Score","Power.Score","Security.Score","UH.Score","Extraversion.score","Agreeableness.Score","Conscientiousness.Score","Neuroticism.Score","Openness.Score","Observing.Score..FFMQ.","Describing.Score..FFMQ.","Acting.with.Awareness.Score..FFMQ.","Nonjudging.Score..FFMQ.","Nonreactivity.Score..FFMQ.","Self.awareness..authentic.","Balanced.perception..authentic.","Value.based.behavior..authentic.","Relational.Transparency..authentic.","Total.authentic.leadership","Type.A","Total.Emotional.Intelligence","Vision..TFL.","Inspirational.motivation..TFL.","Intellectual.stimulation..TFL.","Individualized.consideration..TFL.","Personal.recognition..TFL.","Idealized.influence..TFL.","Total.TFL","Self.monitoring.Score","Positive.Leadership.Score","Narcissism.Score"
116,"9/7/16 10:00","9/7/16 19:56","Complete","English","dd9716bd7ec28ab8f2bf53946ec977cc","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586",NA,"Complete",328,"Import",1,"Dr.+Adelman","Self-assessment invite (to students)","gYK2v5sWDbLS8GnkK","","",4,2,2,3,1,4,2,4,4,2,4,4,3,2,3,1,3,3,3,4,3,6,6,5,4,6,7,5,4,6,6,3,6,3,4,4,5,4,4,3,6,NA,5,6,6,6,6,4,4,5,3,7,7,5,6,6,4,4,5,5,2,5,6,5,3,6,6,6,4,6,6,6,6,6,4,4,6,6,5,3,5,5,5,3,6,3,4,3,6,5,6,4,4,4,5,4,6,3,5,2,4,3,2,1,2,4,3,2,2,2,3,2,2,2,1,3,4,6,6,3,6,4,4,3,6,6,7,6,5,3,5,6,6,4,5,4,5,6,5,6,5,5,6,6,2,6,5,6,6,6,0,1,0,0,1,0,1,1,1,1,1,1,0,0,5,2,3,2.96,75,5,5.75,5.25,5.333333333,5.333333333,1.5,4,3.5,3,4,3.5,2.5,3,2.5,1.5,4.85,4.25,4.555555556,5.125,3.25,5.1,2.666666667,2,2.333333333,2.333333333,3.333333333,21,22,21,10,74,5,4.769230769,5.666666667,5.333333333,5,5,5.666666667,6,5.444444444,35,85,90
768,"9/14/16 20:02","9/14/16 21:05","Complete","English","37ef8d833a0d65523c0413a985f2f8fa","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",441,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","MWMVVvf91o7HvoZ73","Other","Father",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,5,6,6,6,5,7,7,7,5,7,6,3,7,5,6,8,7,5,NA,7,7,6,6,7,7,7,6,7,7,7,6,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,7,2,3,3,6,3,5,5,7,5,6,6,6,7,6,6,6,2,5,6,6,6,6,6,6,5,1,6,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,6.25,6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,22,25,15,86,0,5.038461538,6.333333333,6,5.333333333,4.666666667,5.666666667,6,5.666666667,0,82,82
765,"9/14/16 19:36","9/14/16 20:39","Complete","English","4a5be6056787e7bca771b2e57413c167","Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG SCH-R890 USCC Build/KOT49H) AppleWebKit/537.36 (KH","Mozilla/5.0 (Linux; Android 4.4.2; en-us; SAMSUNG SCH-R890 USCC Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/1.5 Chrome/28.0.1500.94 Mobile Safari/537.36",NA,"Complete",320,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","J15VVyu47xDSvKVRj","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,6,7,6,5,6,6,6,7,4,7,6,3,6,5,7,8,5,4,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,1,5,6,6,3,7,3,7,7,6,3,7,7,7,7,7,2,7,7,7,7,7,7,7,7,1,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,24,25,13,88,0,5.538461538,7,7,7,5.333333333,7,7,6.722222222,0,94,94
248,"9/9/16 22:11","9/9/16 22:16","Complete","English","dbdc7d6f8a45de146941a5bd98fab214","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",314,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","MWMVVdi91o7HvoZ73","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,6,6,5,6,7,5,4,5,6,6,4,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,2,2,2,16,16,16,16,64,0,4.192307692,4,5.666666667,5.333333333,5,5.333333333,5.333333333,5.111111111,0,71,71
354,"9/10/16 13:20","9/10/16 13:39","Complete","English","76a9f0cee2b5025a6eb1d2b05c02e0d2","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",5,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","ZgRV7vcendPIdreqO","4","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,6,5,6,5,6,6,7,5,7,7,6,4,5,6,7,4,4,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,3,3,0,0,0,4,3,4,0,0,4,7,7,6,1,1,7,6,1,7,7,3,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,1,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.65,NA,NA,NA,NA,NA,3,4,3.666666667,3.666666667,3.666666667,28,28,26,26,108,0,6.076923077,7,7,7,6.666666667,7,7,6.944444444,0,98,98
397,"9/10/16 18:55","9/10/16 19:06","Partial","English","27d15e3dad8e8bce88aecd8c937f7d0a","Mozilla/5.0 (Linux; Android 6.0.1; SM-G930V Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chr","Mozilla/5.0 (Linux; Android 6.0.1; SM-G930V Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.98 Mobile Safari/537.36",NA,"Partial",23,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","bRklZKcx8bDul1Zw9","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,6,8,5,6,4,8,4,8,4,8,5,5,4,4,5,8,7,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,"9/9/16 20:29","9/9/16 20:47","Complete","English","e484199918502a3a4b9c4fc6c751dc6e","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",79,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","J15VWyF47xDSvKVRj","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,6,6,6,7,6,7,5,6,5,8,7,5,4,5,5,8,5,5,NA,6,7,7,6,6,6,7,4,5,6,5,6,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,2,3,2,3,2,2,2,1,0,1,1,2,6,7,7,3,6,1,6,3,6,6,5,6,5,6,6,5,6,7,6,5,6,7,6,7,6,6,7,7,1,6,5,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.75,6.5,6.25,5.333333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,NA,NA,NA,NA,NA,2,1,3,2.333333333,2.333333333,24,23,23,12,82,0,4.730769231,6.333333333,6.666666667,5.666666667,5.666666667,6.666666667,7,6.333333333,0,86,86
147,"9/9/16 15:57","9/9/16 17:35","Complete","English","60870450b5238a657b6d86c8a050ccf0","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Ver","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",NA,"Complete",103,"Import",1,"Dr.+Adelman","Self-assessment invite (to students)","ZgROxGTendPIdew3q","","",4,2,5,4,1,5,3,5,5,3,5,5,3,4,5,2,5,5,4,5,5,8,8,8,3,8,8,8,3,8,8,6,8,3,1,2,6,6,8,8,3,NA,6,5,6,6,6,7,7,7,7,6,7,7,7,7,6,4,2,2,2,5,4,6,6,7,7,5,2,6,4,4,4,7,4,5,4,4,6,3,7,5,4,1,7,2,2,5,7,4,7,4,3,5,4,5,3,6,6,5,2,1,3,2,2,3,4,4,4,2,3,4,0,2,2,2,7,7,7,1,7,3,7,5,7,7,6,5,5,1,7,7,7,6,6,4,6,7,6,6,4,6,6,7,1,7,5,5,6,7,1,1,1,1,1,0,0,1,1,1,1,1,1,1,4,2,3,NA,65,6.5,6.25,6.5,6.666666667,6.466666667,2.5,5,5,5,4.5,5,4,3.5,3.5,2.5,6.05,3.875,5.333333333,3.875,2.625,3.8,3,1,1.333333333,2,2.666666667,24,28,24,7,83,7,5.538461538,6.666666667,6.333333333,5,5,6,7,6,40,98,101
804,"9/14/16 22:21","9/14/16 22:35","Complete","English","f66a7c6119ad315c6bffc93eaf34e2bb","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/537.86.7",NA,"Complete",103,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","wPXrAWsRPl5SJPV9W","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,5,8,7,4,6,8,6,8,2,3,2,5,5,8,8,4,NA,7,7,7,6,7,7,7,7,6,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,1,7,4,7,2,6,6,6,6,1,4,4,5,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,7,7,6.666666667,6.866666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,23,25,11,80,0,5.730769231,7,7,7,7,7,7,7,0,98,98
807,"9/14/16 22:36","9/14/16 22:41","Complete","English","91f5fcfea9345725349cb4402e8a4e00","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.7.7 (KHTML, like Gecko) Version/9.1.2 Safari/537.86.7",NA,"Complete",103,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","xyXZ8nfrZ7ytykG71","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,22,22,16,88,0,4.461538462,5,7,7,7,7,7,6.666666667,0,98,98
456,"9/10/16 21:27","9/10/16 21:50","Complete","English","b64cdd2b170f815de66542b9233f4f9c","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0",NA,"Complete",142,"Import",2,"COL+Cotting","Feedback assessment invitation (to raters)","bRkaY2sx8bDul1Zw9","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,7,7,7,6,7,7,7,6,7,7,6,6,7,7,7,7,6,NA,6,7,7,6,6,7,7,6,7,6,6,6,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,3,2,1,1,1,3,3,4,1,1,3,7,7,7,2,2,5,3,4,7,6,3,6,6,7,6,6,6,7,6,6,6,6,6,6,6,7,7,7,2,6,6,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.5,6.5,6.5,6,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,NA,NA,NA,NA,NA,2.666666667,3.666666667,3,2.666666667,3,26,25,20,23,94,0,5.923076923,6,6.333333333,6,6.333333333,6.666666667,6.333333333,6.277777778,0,87,87
87,"9/5/16 23:34","9/6/16 21:34","Complete","English","f5f8486712b7e22789cd3f70c99b13ce","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",44,"Import",1,"COL+Cotting","Self-assessment invite (to students)","Rogxq8CO1vWi548an","","",3,4,4,4,1,5,3,5,4,2,3,5,4,4,5,3,4,5,4,5,5,3,7,5,8,4,8,4,8,7,8,6,8,6,6,7,6,8,8,5,5,NA,6,6,7,7,7,6,7,6,7,6,6,6,6,7,5,5,4,5,5,6,3,6,5,6,7,6,2,6,4,7,7,7,3,3,7,4,6,3,6,5,5,2,6,3,7,5,7,5,7,7,6,2,6,2,7,1,7,5,7,1,4,2,1,2,1,0,3,2,3,3,4,2,1,1,7,7,6,3,2,4,6,4,6,6,5,7,6,6,6,6,6,6,7,5,6,7,7,7,6,6,6,7,1,6,5,5,6,7,1,1,1,1,1,0,0,0,1,1,1,0,1,0,6,3,3,2.9,61,6.5,6.25,6.25,6.333333333,6.333333333,3,4.5,5,4.5,3,5,3.5,4,4,2.5,6.35,5.125,5.666666667,4.75,2.75,6.1,1.666666667,4,1.666666667,2.666666667,2,27,23,22,19,91,4,6,6.666666667,6.333333333,6,5.333333333,6,7,6.222222222,38,88,94
611,"9/11/16 23:45","9/13/16 8:44","Complete","English","2553b6397aedeb0bdade749fc1155907","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",44,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","yPX4qgF9xm1HWMpZl","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,5,6,7,5,5,7,7,4,7,6,5,5,6,6,7,6,6,NA,7,7,6,5,6,6,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,1,3,4,2,3,1,2,3,1,2,7,7,6,2,5,5,6,4,5,5,4,7,5,4,7,7,6,7,5,3,4,6,7,7,5,6,6,7,1,5,4,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,6.75,6.75,6.333333333,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85,NA,NA,NA,NA,NA,1.333333333,1.666666667,1,2.666666667,2.333333333,26,23,23,16,88,0,4.615384615,6.666666667,6.333333333,4.666666667,5,5.333333333,6.666666667,5.777777778,0,83,83
802,"9/14/16 22:00","9/15/16 0:00","Complete","English","826446d3396cc6484380d98785e3997c","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",44,"Import",2,"MAJ+Jarman","Feedback assessment invitation (to raters)","XLAXbVU5lbLSPqxL0","2","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,7,8,8,8,8,8,8,7,7,8,6,6,6,7,8,8,5,7,NA,7,7,7,7,7,4,6,7,7,6,7,6,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,2,4,6,6,3,6,6,5,7,7,5,6,7,7,7,7,7,6,6,6,6,7,7,7,7,2,6,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,6,6.5,6.666666667,6.466666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,24,24,18,92,0,5.730769231,6.333333333,6.333333333,6,6.666666667,6,6.333333333,6.277777778,0,81,81
843,"9/15/16 8:20","9/15/16 22:08","Complete","English","0d4488c0be1a546064ee1b7d2a6f881e","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Saf","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",NA,"Complete",44,"Import",2,"Dr.+Adelman","Feedback assessment invitation (to raters)","bRkl5yux8bDul1Zw9","1","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,5,7,6,5,8,8,7,8,7,7,6,7,7,8,7,7,NA,7,7,6,6,7,7,7,6,7,7,6,7,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,3,3,5,6,3,6,6,2,7,7,6,6,7,7,7,6,6,6,7,7,7,6,6,6,7,1,5,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.75,7,6.5,6.333333333,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,23,24,22,97,0,5.692307692,7,6.333333333,5.666666667,6,6,7,6.333333333,0,85,85
