Response ID,Time Started,Date Submitted,Contact ID,SessionID,section,gender,prof,rotc,major,gradYr,formalExp,informalExp,VMItrain_1,VMItrain_2,VMItrain_3,VMItrain_4,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,uh_1,uh_2,uh_3,uh_4,uh_5,uh_6,uh_7,uh_8,uh_9,uh_10,uh_11,uh_12,uh_13,uh_14,uh_15,uh_16,uh_17,uh_18,uh_19,uh_20,uh_21,uh_22,uh_23,uh_24,uh_25,ili_1,ili_2,ili_3,ili_4,ili_5,ili_6,ili_7,ili_8,ili_9,ili_10,ili_11,ili_12,ili_13,ili_14,ili_15,bfi_1,bfi_2R,bfi_3,bfi_4,bfi_5,bfi_6R,bfi_7,bfi_8R,bfi_9R,bfi_10,bfi_11,bfi_12R,bfi_13,bfi_14,bfi_15,bfi_16,bfi_17,bfi_18R,bfi_19,bfi_20,bfi_21R,bfi_22,bfi_23R,bfi_24R,bfi_25,bfi_26,bfi_27R,bfi_28,bfi_29,bfi_30,bfi_31R,bfi_32,bfi_33,bfi_34R,bfi_35R,bfi_36,bfi_37R,bfi_38,bfi_39,bfi_40,bfi_41R,bfi_42,bfi_43R,bfi_44,ffmq_1,ffmq_2,ffmq_3R,ffmq_4R,ffmq_5,ffmq_6,ffmq_7R,ffmq_8R,ffmq_9R,ffmq_10,ffmq_11,ffmq_12,ffmq_13R,ffmq_14R,ffmq_15,uh-vmi_1,uh-vmi_2,uh-vmi_3,uh-vmi_4,uh-vmi_5,uh-vmi_6,uh-vmi_7,uh-vmi_8,uh-vmi_9,auth_1,auth_2,auth_3,auth_4,auth_5,auth_6,auth_7,auth_8,auth_9,auth_10,auth_11,auth_12,auth_13,auth_14,grt_1,grt_2,grt_3,grt_4,hum_1,grt_5,grt_6,grt_7,grt_8,hum_2,chalFreq,leadChal_1,leadChal_2,leadChal_3,leadChal_4,leadChal_5,leadChal_6,leadChal_7,leadChal_8,leadChal_9,leadChal_10,leadChal_11,leadChal_12,leadChal_13,sc-hw_1R,sc-hw_2R,sc-hw_3R,sc-hw_4,sc-hw_5R,sc-hw_6R,sc-hw_7R,sc-hw_8,sc-hw_9R,sc-hw_10R,dis_1R,dis_2R,dis_3,dis_4R,dis_5,dis_6,tfl_1,tfl_2,tfl_3,tfl_4,tfl_5,tfl_6,tfl_7,tfl_8,tfl_9,tfl_10,tfl_11,tfl_12,tfl_13R,tfl_14,tfl_15,tfl_16,tfl_17,tfl_18,brs_1,brs_2,brs_3,brs_4,brs_5,brs_6,narc_1,narc_2,narc_3,narc_4,narc_5,narc_6,narc_7,narc_8,narc_9,narc_10,narc_11,narc_12,narc_13,narc_14,sc-now_1R,sc-now_2R,sc-now_3R,sc-now_4,sc-now_5R,sc-now_6R,sc-now_7R,sc-now_8,sc-now_9R,sc-now_10R,gpa,uh-now,cumTime,currentDate,currentTime
138,9/7/17 21:42,9/11/17 18:55,104219936,d03dbe750bf679b015f098f4ff44b133,PS-344-08,1,Barber,AS,ECE,2018,1,4,3,3,2,3,5,1,1,4,4,4,3,4,4,1,5,5,3,2,5,3,3,5,2,2,4,4,3,6,8,7,6,4,3,2,8,5,8,8,3,8,6,6,8,7,4,8,7,8,3,8,7,6,7,3,7,2,7,7,7,6,7,7,7,7,5,5,6,6,5,5,6,3,6,3,6,3,1,5,6,5,2,6,7,7,7,5,6,6,6,5,5,6,3,7,6,6,5,5,6,3,5,6,6,3,6,3,6,5,5,3,3,1,1,2,2,1,1,3,2,2,3,1,3,2,8,7,8,6,8,7,2,6,6,3,2,6,5,5,5,5,6,5,6,7,3,5,6,4,2,4,3,3,3,5,2,3,3,2,5,3,4,5,3,6,6,3,5,6,6,6,5,6,6,3,4,3,6,7,2,6,6,7,2,5,7,3,4,5,3,5,3,6,5,3,6,5,6,6,6,2,5,5,4,6,5,4,4,4,3,4,5,0,1,1,1,1,1,1,0,1,1,0,0,0,1,4,6,6,4,2,4,6,2,4,4,3.84,7,335590,9/11/17,6:55 PM
139,9/7/17 21:54,9/9/17 22:51,104219167,77d7e6fd754c5b83656ff3595213a409,PS-344-05,1,Jarman,MSC,IS,2019,3,2,3,4,3,3,3,1,2,1,3,2,1,2,5,3,5,4,3,1,4,2,4,5,2,4,3,6,6,5,6,4,6,7,7,5,6,5,4,7,3,7,0,3,4,2,5,2,6,8,5,4,6,6,5,3,5,5,5,4,6,6,5,6,6,7,6,1,5,6,5,4,6,6,6,5,4,3,2,6,7,3,2,5,6,6,6,6,5,4,6,4,5,6,6,6,4,5,5,5,6,4,2,6,7,3,5,5,6,6,3,3,1,2,3,2,3,2,1,2,3,3,2,1,2,3,7,6,4,1,7,6,3,4,2,6,6,3,4,5,6,6,6,6,6,6,6,5,5,3,2,2,3,3,4,4,3,3,5,4,6,7,6,6,5,6,6,5,3,4,2,7,4,7,7,3,6,7,6,8,3,6,6,5,4,5,5,4,4,4,4,3,5,6,7,5,7,4,5,6,6,3,4,3,6,6,7,5,3,5,3,5,4,0,1,1,1,1,1,0,0,1,1,1,0,1,0,6,5,4,5,4,3,3,5,2,2,2.7,8,176269,9/9/17,10:51 PM
140,9/7/17 21:57,9/11/17 21:18,104836838,88cef1cbdf9c1c6bb66807dcbe7187df,PS-344-09,2,Barber,NS,ECE,2019,3,2,3,4,4,4,4,1,3,2,4,1,4,5,5,3,5,5,4,4,4,3,4,5,3,4,2,6,3,8,7,7,5,3,7,6,8,5,3,3,7,7,7,4,7,6,2,6,8,8,6,6,6,7,7,5,7,5,6,6,7,7,7,5,6,7,4,7,2,6,2,6,7,6,2,4,7,7,4,7,2,7,7,7,7,3,7,1,7,4,5,7,4,1,6,3,7,2,7,6,6,7,7,2,7,2,6,1,7,5,7,4,3,1,3,3,4,2,2,1,3,4,3,1,2,2,4,8,3,7,8,8,7,8,8,7,6,7,6,7,6,7,7,5,6,7,6,7,7,3,4,1,5,5,2,3,5,5,5,3,6,7,6,6,6,6,6,6,5,6,6,6,6,4,3,3,4,6,5,2,4,3,5,8,8,7,7,4,9,6,6,6,6,6,7,6,6,6,6,6,6,1,6,6,5,6,6,6,3,6,2,6,3,1,1,1,0,1,0,0,1,1,1,1,0,1,0,4,4,6,5,5,4,2,4,2,1,2.75,7,343260,9/11/17,9:18 PM
141,9/7/17 22:03,9/11/17 19:54,104219405,9c92e4fdd7e116eebfaddd5671ff15fc,PS-344-07,1,Barber,MSC,MC,2019,2,3,3,0,3,4,4,1,2,2,1,4,4,5,5,1,4,5,4,1,4,3,4,4,1,4,2,5,7,4,8,8,6,4,5,2,4,7,6,8,4,8,6,0,8,6,5,8,7,8,5,5,7,7,6,5,6,7,7,7,7,7,5,4,6,7,7,3,7,6,6,6,5,5,3,6,7,3,4,6,6,6,4,5,2,5,7,6,4,2,7,6,6,7,7,6,4,5,5,6,7,5,4,3,2,5,7,2,3,3,6,4,4,1,2,3,4,1,2,3,4,3,3,3,3,4,7,8,7,4,7,8,6,3,8,7,7,6,6,7,6,7,7,7,6,5,7,7,7,4,4,4,5,4,3,4,3,5,5,4,7,5,7,6,4,6,6,5,7,7,4,6,6,6,5,1,6,2,4,0,3,5,4,7,2,2,6,2,7,6,7,6,7,7,7,7,7,6,6,7,7,1,6,6,6,7,7,6,2,3,2,5,2,0,1,1,1,0,0,0,1,0,1,1,0,1,1,2,6,0,7,0,0,0,4,0,0,3.5,9,337896,9/11/17,7:54 PM
142,9/7/17 22:18,9/8/17 20:45,104836797,11bdcba30322c0fd6dbefe57aab50e98,PS-344-04,2,Jarman,MSC,IS,2019,3,3,4,4,4,4,3,1,4,4,2,4,4,4,5,3,4,4,4,4,4,4,3,5,3,3,4,7,6,6,6,6,5,6,7,6,7,7,7,7,2,6,6,4,4,2,3,6,5,6,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,2,7,1,5,6,6,4,4,7,6,2,7,5,5,5,7,4,5,7,5,6,4,7,5,4,4,6,5,6,6,6,6,5,5,5,3,5,6,6,2,6,7,2,2,1,2,2,3,2,3,2,1,1,3,3,3,1,3,6,8,5,4,6,8,6,8,8,7,7,7,7,3,7,7,4,6,7,7,6,7,7,4,4,4,5,4,4,4,4,4,5,4,6,6,6,5,5,6,5,6,6,6,7,7,7,4,4,0,6,2,4,4,5,2,3,8,3,5,3,1,8,4,6,6,2,4,4,4,6,5,5,5,5,5,5,5,5,3,6,5,3,5,3,4,2,1,1,1,0,0,1,0,1,1,1,1,1,1,0,2,4,1,7,1,1,4,1,6,1,3.1,7,80866,9/8/17,8:45 PM
143,9/7/17 22:56,9/12/17 0:02,104219715,450e339b947c040693a2e518e8191bb2,PS-344-01,1,Gornick,MSX,AM,2019,2,2,3,3,3,4,2,3,3,2,4,4,3,3,4,3,3,3,4,2,4,2,2,4,3,4,4,3,5,5,2,1,3,6,4,5,6,4,3,5,3,1,1,1,1,1,2,1,4,7,3,3,3,5,5,4,5,2,5,5,5,5,6,4,4,4,5,2,4,5,1,4,5,5,3,5,6,5,2,6,4,5,5,6,4,4,5,5,6,4,5,5,4,4,5,5,6,6,6,5,4,4,3,2,5,4,4,1,7,5,6,1,0,2,3,2,4,2,1,1,3,3,2,2,2,3,0,0,0,0,0,4,4,0,4,4,5,5,5,5,4,4,4,4,5,5,5,5,6,3,3,4,4,4,3,3,3,3,4,4,5,4,5,4,3,5,4,4,5,5,4,5,4,6,6,4,3,4,5,5,4,3,3,7,6,7,7,8,7,5,5,4,4,5,5,5,5,4,5,5,5,4,4,5,5,4,6,5,4,5,3,3,4,1,1,1,1,1,0,0,1,1,1,1,1,1,0,6,6,6,4,4,6,5,3,5,5,3.2,6,349599,9/12/17,12:02 AM
144,9/8/17 2:02,9/8/17 2:52,104836826,821f453db870a5cbb1af0326b1d24964,PS-344-08,2,Barber,MS,IS-MC,2019,4,3,1,1,2,2,4,1,4,3,1,5,4,5,4,2,4,5,3,1,5,3,3,5,3,1,4,4,6,3,6,8,4,8,7,2,6,6,7,8,2,7,6,2,6,5,4,6,4,8,4,2,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,5,1,7,1,6,1,7,1,7,7,7,1,7,6,6,6,7,2,1,5,4,1,1,7,2,6,1,7,1,6,4,7,5,7,4,6,2,7,2,7,3,7,1,2,3,3,1,2,4,4,1,1,0,3,3,3,1,0,3,6,8,8,6,6,8,2,8,6,7,7,5,7,7,7,6,7,7,7,6,7,7,6,2,4,2,5,5,1,3,5,5,5,4,6,4,7,6,7,7,7,7,7,7,4,7,7,4,3,0,7,3,2,2,6,0,1,9,9,9,1,1,9,7,7,6,7,6,7,7,7,5,6,6,6,1,7,4,7,6,7,7,1,7,1,7,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,8,1,0,0,8,0,0,3,9,2980,9/8/17,2:51 AM
145,9/8/17 9:43,9/12/17 8:58,104836790,67143571aef8baef5607f1a0cc903bd8,PS-344-04,1,Jarman,MS,CS,2019,2,1,3,3,4,3,3,3,4,4,5,4,4,3,4,4,3,5,4,3,4,5,3,5,4,4,4,3,6,5,3,5,4,4,3,3,7,4,5,6,4,7,5,2,3,2,3,5,5,7,4,3,6,6,7,5,6,4,5,5,7,5,6,3,6,6,6,7,1,5,1,5,3,6,5,5,7,6,1,5,3,4,5,6,6,2,6,3,6,5,7,3,2,1,6,2,6,3,7,5,5,5,6,5,5,2,5,2,6,6,4,1,3,1,0,2,3,2,1,1,2,3,3,3,0,1,5,7,4,5,5,7,4,7,6,6,7,3,4,5,6,3,5,6,5,6,5,7,3,3,4,3,4,3,3,3,4,4,4,3,3,2,5,3,1,5,4,2,5,3,1,5,1,6,6,5,4,4,6,5,4,3,2,5,4,6,4,3,5,4,6,3,5,6,5,4,6,3,5,6,6,4,3,5,5,5,6,5,5,5,4,3,3,1,1,1,1,0,0,0,1,0,1,1,0,0,0,2,3,2,6,0,1,3,5,0,0,3.542,8,342924,9/12/17,8:56 AM
146,9/8/17 13:32,9/9/17 16:23,104219012,8d4888657de30e1292f9a766364818fe,PS-344-05,1,Jarman,ASX,CS,2018,3,2,4,4,4,3,2,2,5,3,2,4,5,4,4,2,3,4,2,4,5,3,3,4,3,2,3,6,6,3,6,5,6,4,6,4,3,5,6,7,3,7,4,4,6,2,5,4,5,8,6,3,6,6,6,5,5,4,5,5,6,6,6,5,5,6,5,6,5,6,2,5,2,6,2,6,5,6,3,6,5,3,5,6,2,4,4,2,5,3,6,4,5,3,6,4,3,2,6,6,6,5,6,3,5,3,3,6,7,5,5,3,3,2,1,2,3,0,2,1,2,2,2,3,1,2,7,7,7,6,7,7,5,6,6,6,6,5,6,6,6,7,6,6,7,5,6,6,5,3,3,2,4,3,2,3,4,4,3,4,6,6,5,6,5,6,6,5,6,5,6,6,5,5,4,1,7,4,3,3,5,1,2,7,2,1,3,1,7,7,5,4,5,6,6,6,6,5,6,6,6,2,5,4,6,7,6,6,2,5,2,5,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,4,2,1,7,2,2,2,3,0,1,3.22,8,96659,9/9/17,4:22 PM
147,9/8/17 20:03,9/8/17 20:32,104219197,acd0302375bb047e44f5a3cd1ba5acea,PS-344-04,1,Jarman,NSX,IS-MC,2019,3,3,3,4,3,4,3,1,4,5,3,3,5,4,5,2,4,5,4,5,3,4,4,5,4,4,3,7,6,7,8,6,8,7,8,8,7,7,8,8,8,8,5,5,8,5,6,6,8,8,7,8,7,7,7,6,6,5,7,6,7,7,6,5,7,7,5,4,4,6,2,4,6,7,2,7,6,5,1,7,7,5,5,3,1,6,6,6,4,1,7,5,4,2,7,5,2,1,6,7,6,7,6,5,6,2,6,6,7,2,2,3,2,0,0,3,3,2,2,1,2,4,2,1,1,3,8,8,8,7,8,8,8,8,8,6,7,5,5,6,7,6,6,5,5,6,6,7,7,3,4,2,5,5,2,2,4,5,5,3,6,6,7,5,5,6,6,7,6,7,5,6,5,6,7,4,5,5,7,2,4,2,4,9,3,9,1,1,9,6,7,6,6,7,7,7,7,6,6,7,7,2,6,5,6,7,7,7,3,6,3,4,4,1,1,0,0,0,0,0,1,0,1,0,0,1,0,4,2,2,7,2,7,1,5,1,1,3.5,9,1713,9/8/17,8:32 PM
148,9/8/17 22:35,9/11/17 18:06,104219317,af4c1eaca187b7b4471436a07200cffd,PS-344-04,1,Jarman,MCX,IS,2019,2,3,3,3,2,3,3,1,2,2,1,5,4,4,5,2,4,4,2,5,5,3,4,4,4,4,4,7,7,6,6,4,7,6,5,6,5,6,3,4,3,4,2,4,5,4,5,4,6,5,5,5,6,7,7,6,7,6,6,5,6,7,6,4,6,6,6,3,4,7,1,4,5,5,3,6,6,5,3,7,4,3,4,6,3,2,4,5,5,3,6,6,5,5,6,3,5,5,6,6,6,5,4,4,5,3,5,5,6,6,4,0,0,1,0,0,0,3,2,1,4,2,1,1,0,4,5,7,7,6,4,6,7,7,8,6,6,5,5,6,6,5,6,4,5,3,4,6,6,3,4,3,5,4,2,4,5,4,4,3,6,6,6,6,6,6,5,6,6,6,5,7,6,6,6,2,3,5,5,3,2,4,3,9,1,7,2,2,9,6,5,5,4,5,6,5,6,4,5,5,6,1,6,6,6,6,6,7,2,7,1,6,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,4,5,2,6,3,4,3,4,1,2,2.56,7,243038,9/11/17,6:05 PM
149,9/8/17 23:22,9/8/17 23:49,104836831,e57ab76108da496887435e15b691e96d,PS-344-08,1,Barber,MSC,AM,2018,4,3,4,4,4,4,5,5,5,5,2,5,1,5,4,4,5,5,5,4,5,1,5,5,5,4,5,8,8,8,8,4,7,8,8,7,2,6,2,1,1,7,1,1,1,1,5,2,2,7,2,7,6,6,6,7,6,7,7,7,7,7,7,7,7,7,7,6,7,7,3,7,2,6,2,7,7,7,5,7,7,7,7,7,3,2,7,2,7,2,3,7,7,6,7,7,7,2,7,7,7,2,7,2,7,1,7,1,6,2,7,3,1,2,4,3,4,4,0,4,3,4,1,1,4,1,7,7,8,8,8,8,1,8,8,6,7,7,6,7,7,7,7,2,7,7,7,7,7,5,5,5,5,3,3,3,4,5,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,6,4,3,2,4,6,3,7,2,4,9,2,5,5,2,7,7,7,7,1,7,7,7,7,7,4,7,7,1,7,7,5,7,7,7,1,7,1,7,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,4,4,4,8,1,2,2,8,1,0,3.9,9,1666,9/8/17,11:49 PM
150,9/6/17 8:10,9/11/17 10:20,104219239,feeb01073aad534cea420f3df9bfebe4,PS-344-08,1,Barber,MCC,HI,2019,3,3,3,4,3,4,3,2,3,4,2,4,3,4,4,2,2,3,3,3,5,3,4,5,5,4,4,3,6,3,5,7,3,3,6,3,4,4,6,7,4,8,2,2,2,5,4,7,6,8,1,6,6,7,6,7,6,7,7,6,7,6,6,6,5,5,7,3,4,7,2,6,3,5,1,5,6,5,3,7,5,7,7,5,1,5,7,3,5,2,5,5,6,3,7,3,6,3,5,6,6,5,5,3,7,4,7,2,6,2,6,4,4,1,2,3,3,0,2,2,2,3,4,0,1,1,7,7,7,3,6,7,2,5,5,6,6,5,6,7,6,7,6,6,6,5,6,7,5,2,3,1,5,3,1,1,4,5,3,4,6,7,6,6,5,6,6,6,7,7,6,7,6,4,2,2,5,3,4,5,4,2,1,9,3,3,2,4,7,7,6,5,5,6,6,7,6,5,6,6,6,2,7,6,6,6,6,5,2,5,3,4,3,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,2,1,5,0,4,1,5,0,0,3.88,8,439812,9/11/17,10:19 AM
151,9/6/17 7:57,9/10/17 11:50,104219280,f5303902573cb9156da2dc9716229ea6,PS-344-02,1,Gornick,MSC,BI,2019,3,2,3,3,3,3,3,1,3,4,3,3,4,3,4,3,3,4,2,2,3,4,4,4,2,4,3,0,4,1,3,3,2,4,2,1,5,1,4,6,1,6,2,1,3,2,2,4,2,6,3,1,6,7,5,5,6,6,5,5,6,6,6,5,6,6,5,5,2,6,1,4,3,5,5,3,5,5,5,6,4,4,3,4,4,5,5,3,6,3,6,4,3,2,6,4,4,3,6,6,3,7,5,5,6,5,4,4,5,4,4,2,2,1,1,2,3,1,3,1,2,2,2,2,1,2,6,6,4,2,5,6,2,5,3,6,6,5,4,6,4,5,6,6,5,6,6,6,5,2,3,2,4,4,2,2,4,4,3,4,6,5,5,5,5,6,5,5,6,4,5,5,5,6,5,5,3,7,5,4,4,5,5,7,5,7,6,5,8,6,6,5,5,6,6,6,6,5,5,6,4,3,5,5,4,6,6,5,4,3,3,5,3,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,4,0,0,1,1,0,0,,7,359527,9/10/17,11:49 AM
152,9/10/17 11:51,9/10/17 13:41,104219498,0424acd46c1938c2159e934b9a39baf7,PS-344-04,1,Jarman,NSX,IS,2019,3,2,3,3,4,3,3,2,3,3,1,4,4,5,4,2,3,5,3,3,3,3,3,4,3,4,4,2,5,4,5,3,4,5,6,3,5,4,4,6,3,6,6,3,4,2,4,5,5,7,3,3,6,6,7,6,6,7,6,7,5,5,6,4,5,6,3,2,4,5,1,5,5,6,4,5,5,6,3,5,2,4,5,4,1,3,4,3,6,2,5,4,5,3,5,2,3,5,6,5,5,3,5,3,5,3,4,5,5,4,3,1,2,0,1,3,3,2,2,1,3,4,2,2,1,2,3,5,4,2,5,6,5,5,5,5,3,3,5,5,6,5,3,5,3,4,5,5,3,3,5,3,5,4,2,2,4,4,4,3,5,7,6,5,6,4,5,5,6,4,5,5,6,5,6,1,4,5,4,5,4,4,2,8,1,3,7,2,6,5,5,3,2,5,5,4,5,3,3,5,6,1,5,5,4,4,5,5,3,5,3,4,2,0,1,0,0,1,0,0,1,0,1,1,0,1,0,4,5,0,7,0,3,5,5,0,0,3.06,7,6606,9/10/17,1:41 PM
153,9/10/17 13:07,9/10/17 14:10,104836778,1d6fcf3254b50308eb75a7140f74a08d,PS-344-02,1,Gornick,MSC,IS,2019,2,2,3,4,4,4,4,5,5,3,4,3,3,5,1,3,5,5,5,5,5,3,4,5,5,1,5,4,3,8,4,8,4,2,8,3,8,3,4,8,4,8,8,2,2,8,3,2,8,8,2,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,4,4,3,5,6,5,7,7,2,6,4,7,7,7,5,7,7,3,7,5,7,4,5,5,6,3,6,4,4,5,7,7,7,6,3,5,7,1,6,6,4,4,4,3,4,2,3,1,2,4,4,1,1,3,4,0,6,2,4,1,3,2,4,2,4,4,6,5,3,5,4,3,4,5,3,3,4,5,3,3,2,3,3,5,3,3,4,3,5,4,4,5,5,6,5,4,3,5,4,2,5,5,3,6,6,1,4,1,4,6,2,1,1,9,3,5,5,5,7,6,5,5,4,4,6,7,7,6,6,6,5,2,6,3,6,6,6,7,2,7,6,4,4,0,0,1,0,1,0,1,1,1,0,0,1,1,0,3,4,0,6,1,4,6,6,2,0,,5,3795,9/10/17,2:10 PM
154,9/10/17 13:18,9/10/17 13:55,104219686,6e18d6cfdab84dc42420c8ebbf5b4d1d,PS-344-01,1,Gornick,ASX,BI,2019,4,3,4,4,4,4,3,2,1,5,1,5,2,5,5,4,3,5,2,2,5,1,4,5,3,5,5,6,5,4,7,6,7,6,7,4,4,7,4,6,4,8,4,4,7,3,5,6,6,6,6,4,7,6,6,6,5,7,7,5,6,7,7,7,6,5,6,7,3,6,1,5,2,6,4,7,7,7,5,7,7,5,7,5,2,1,5,2,7,1,7,6,7,5,7,1,6,2,5,7,7,4,7,5,7,2,2,4,7,5,2,4,3,0,1,3,3,1,1,0,4,3,3,0,0,3,8,8,8,7,8,8,8,8,7,6,6,6,5,7,6,6,6,5,5,7,5,7,7,3,5,4,5,3,4,2,5,5,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,0,7,2,4,2,7,0,0,9,1,9,1,1,9,6,5,5,5,7,7,7,6,5,5,7,7,2,6,6,5,7,7,7,1,7,1,7,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,7,0,8,0,0,0,8,8,0,2.97,9,2237,9/10/17,1:55 PM
155,9/10/17 13:40,9/10/17 20:08,104216636,bff2666f7b21bf31d8c5973df7262c0d,PS-344-07,1,Barber,MSX,CH,2018,4,4,4,4,2,3,4,1,2,4,2,5,3,4,4,3,5,4,4,1,5,3,4,5,2,3,3,6,5,6,8,6,6,6,7,6,8,8,8,8,7,8,6,6,8,3,6,6,7,8,6,6,7,6,6,7,6,7,7,7,6,7,7,7,7,6,5,7,2,6,1,5,3,3,5,7,7,4,2,7,7,4,7,5,6,3,7,3,6,5,6,5,7,3,7,3,6,1,3,6,7,3,7,5,5,2,7,3,6,6,5,3,2,1,1,1,3,2,1,1,3,3,3,1,1,3,8,8,7,6,7,8,7,6,7,7,6,5,5,7,6,7,7,5,7,7,7,4,5,4,5,2,4,3,2,2,5,3,3,4,7,7,7,7,7,7,5,7,6,6,7,4,7,5,7,1,5,1,6,4,4,2,1,9,1,8,3,1,9,7,7,5,5,6,7,7,6,5,5,6,5,1,6,5,5,6,7,7,2,6,2,2,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,8,0,7,0,0,0,5,0,0,2.7,9,23327,9/10/17,8:08 PM
156,9/10/17 13:45,9/11/17 20:15,104219254,389942f4130dcaca371e93fa062d9fa1,PS-344-04,1,Jarman,MSX,HI,2019,2,3,2,2,1,2,3,3,4,3,2,5,5,4,4,3,4,5,4,4,5,4,5,5,5,5,5,6,4,3,5,5,7,7,7,4,7,6,5,6,4,6,4,2,4,2,3,4,5,7,4,7,6,6,5,6,5,6,6,5,4,7,4,4,6,7,6,6,3,6,3,4,4,5,6,4,7,6,4,6,6,2,6,7,5,6,6,4,6,4,4,4,6,5,6,6,6,4,6,6,6,6,6,4,6,4,5,2,4,6,5,2,2,3,3,3,3,3,2,2,2,2,1,2,2,1,6,8,6,4,5,8,4,2,7,6,6,7,6,6,6,4,7,6,6,7,6,6,6,3,4,5,5,4,4,3,3,4,4,3,6,6,6,5,6,6,5,4,4,4,4,7,4,6,6,4,5,4,5,5,4,5,3,7,7,5,4,2,8,6,7,4,3,7,7,6,7,6,5,7,7,1,6,5,6,7,7,7,2,2,2,6,2,1,0,0,1,1,0,0,1,0,1,1,1,1,0,2,2,0,8,0,0,0,8,0,0,2.58,8,109811,9/11/17,8:15 PM
157,9/10/17 14:45,9/12/17 20:20,104219668,395aa1d2c9c46b80c7546be3c0a77644,PS-344-05,1,Jarman,MSC,IS-MC,2019,4,2,4,4,4,4,4,3,4,2,2,4,4,5,4,4,4,5,3,4,4,5,3,5,3,5,5,6,6,7,5,8,8,6,4,5,8,8,5,6,7,8,3,1,3,2,5,8,5,6,6,4,6,7,7,7,7,4,6,6,7,7,7,5,6,6,6,5,5,6,3,4,7,7,5,4,7,4,5,7,7,3,3,6,3,7,4,6,7,3,1,3,3,5,7,7,7,7,7,4,5,6,6,6,5,6,7,5,7,7,6,3,3,4,1,3,3,4,1,4,4,1,1,3,3,4,8,8,4,3,7,7,4,6,8,5,5,5,6,3,5,5,7,7,7,5,6,6,5,5,5,4,5,4,2,4,5,5,5,4,4,5,5,5,3,7,7,7,4,5,7,7,7,7,7,7,8,5,6,6,3,0,3,7,4,8,8,3,7,6,6,6,5,2,6,6,4,6,6,6,4,6,6,4,5,6,6,6,3,6,2,5,5,1,1,1,0,0,0,0,0,1,0,1,0,0,1,6,1,4,4,4,5,4,3,1,2,3.65,7,192892,9/12/17,8:20 PM
158,9/10/17 16:44,9/10/17 18:34,104836757,ca91c42e1354013a33174f204c97433b,PS-344-01,1,Gornick,NSX,BI,2019,4,2,3,4,2,3,4,3,5,3,2,5,5,5,1,4,3,5,5,4,5,3,4,5,4,5,5,4,7,2,8,8,4,6,6,4,8,8,7,8,5,8,6,6,6,2,3,8,7,8,6,8,6,7,6,6,6,4,6,6,7,7,6,6,7,5,6,7,1,6,1,5,1,6,2,6,7,7,2,6,6,6,7,7,5,6,7,1,7,4,2,6,7,2,6,4,5,4,7,5,6,2,7,2,5,4,5,6,7,5,4,3,4,2,1,2,3,1,3,1,2,3,3,2,1,2,8,8,8,5,8,8,6,8,7,6,6,5,7,7,7,6,7,6,6,5,7,7,7,3,2,4,5,3,3,3,4,5,4,2,7,7,6,6,7,6,6,5,5,5,7,7,7,6,5,4,4,4,6,3,4,3,2,7,5,7,7,5,7,6,5,6,5,7,7,5,6,6,6,7,7,2,6,4,7,7,7,6,2,3,4,5,5,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,3,0,6,2,4,0,6,0,0,3.18,7,6635,9/10/17,6:34 PM
159,9/10/17 16:53,9/12/17 20:29,104219388,7b170e3b43135faa67c0ba9892e5fca8,PS-344-06,1,Jarman,MSX,HI,2019,2,3,3,3,3,3,3,1,5,4,2,5,4,5,5,5,3,5,5,5,5,5,5,5,5,4,5,6,8,0,8,8,2,8,8,4,8,8,8,8,0,8,8,2,8,6,4,8,8,8,8,8,7,7,7,7,7,4,7,4,7,7,7,4,7,7,3,7,3,7,1,5,7,7,4,7,7,7,5,7,7,3,7,7,1,3,6,1,7,4,5,7,7,7,3,4,5,1,3,7,7,7,7,7,7,1,7,7,7,2,7,4,4,0,0,4,1,1,0,2,1,1,4,1,2,2,7,7,7,5,8,8,6,8,8,7,7,7,5,4,6,7,3,6,5,7,5,5,4,3,5,3,5,3,5,1,4,5,3,3,6,5,3,7,5,7,5,5,6,6,4,7,6,4,2,0,5,0,4,3,5,0,4,9,3,9,5,9,9,7,7,4,6,7,7,7,7,5,7,7,7,1,4,1,5,7,7,7,1,7,1,5,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,4,0,0,8,0,0,2,5,0,0,2.96,7,185791,9/12/17,8:29 PM
